,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
343,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
344,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
345,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
346,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
347,기타영업외수익,,,,,,,,,,dart_OtherGains,
348,기타영업외비용,,,,,,,,,,dart_OtherLosses,
349,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
350,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
351,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
352,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
353,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
354,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
355,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
356,지배기업소유주지분 귀속 주당이익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
357,   기본 및 희석 보통주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
358,   기본 및 희석 우선주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
359,영업수익,,,,,,,,,,ifrs-full_Revenue,
360,상품구입원가,,,,,,,,,,ifrs-full_CostOfSales,
361,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
362,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
363,   종업권급여,,,,,,,,,,dart_SalariesWages,
364,   감가상각비와무형자산상각비,,,,,,,,,,dart_DepreciationExpense,
365,   기타영업비용,,,,,,,,,,dart_MiscellaneousExpenses,
366,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
367,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
368,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
369,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
370,기타영업외수익,,,,,,,,,,dart_OtherGains,
371,기타영업외비용,,,,,,,,,,dart_OtherLosses,
372,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
373,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
374,계속영업분기순이익,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
375,중단영업손실,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
376,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
377,분기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
378,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
379,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
380,주당이익(단위:원),,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
381,   기본및희석주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
382,      계속영업과중단영업 기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
383,      계속영업 기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
384,매출액,,,,,,,,,,ifrs-full_Revenue,
385,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
386,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
387,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
388,   판매비,,,,,,,,,,dart_MiscellaneousExpenses,
389,   관리비,,,,,,,,,,dart_LeaseholdAdministrationExpense,
390,   연구개발비,,,,,,,,,,dart_OrdinaryDevelopmentExpense,
391,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
392,기타영업외수익,,,,,,,,,,dart_OtherGains,
393,기타영업외비용,,,,,,,,,,dart_OtherLosses,
394,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
395,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
396,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
397,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
398,분기기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
399,분기순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
400,   지배기업의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
401,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
402,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
403,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
404,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
405,매출액,,,,,,,,,,ifrs-full_Revenue,
406,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
407,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
408,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
409,   판매비,,,,,,,,,,dart_MiscellaneousExpenses,
410,   관리비,,,,,,,,,,dart_LeaseholdAdministrationExpense,
411,   연구개발비,,,,,,,,,,dart_OrdinaryDevelopmentExpense,
412,   서비스비,,,,,,,,,,,
413,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
414,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
415,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
416,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
417,기타영업외수익,,,,,,,,,,dart_OtherGains,
418,기타영업외비용,,,,,,,,,,dart_OtherLosses,
419,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
420,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
421,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
422,분기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
423,   지배기업의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
424,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
425,주당순이익(단위:원),,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
426,   기본주당순이익:,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
427,      보통주기본주당순이익,,,,,,,,,,,
428,      우선주기본주당순이익,,,,,,,,,,,
429,매출액,,,,,,,,,,ifrs-full_Revenue,
430,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
431,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
432,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
433,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
434,영업외수익,,,,,,,,,,dart_OtherGains,
435,영업외비용,,,,,,,,,,dart_OtherLosses,
436,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
437,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
438,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
439,법인세비용차감전순손익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
440,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
441,계속영업분기순손익,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
442,중단영업손익,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
443,분기순손익,,,,,,,,,,ifrs-full_ProfitLoss,
444,분기순손익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
445,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
446,      계속영업손익,,,,,,,,,,,
447,      중단영업손익,,,,,,,,,,,
448,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
449,      계속영업손익,,,,,,,,,,,
450,      중단영업손익,,,,,,,,,,,
451,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
452,   보통주,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
453,      기본주당계속영업손익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
454,      기본주당중단영업손익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
455,   우선주,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
456,      우선주당계속영업손익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
457,      우선주당중단영업손익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
458,매출,,,,,,,,,,ifrs-full_Revenue,
459,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
460,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
461,판매비와 관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
462,영업이익 (손실),,,,,,,,,,dart_OperatingIncomeLoss,
463,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
464,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
465,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
466,기타영업외수익,,,,,,,,,,dart_OtherGains,
467,기타영업외비용,,,,,,,,,,dart_OtherLosses,
468,법인세차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
469,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
470,계속영업손익,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
471,중단영업손익,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
472,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
473,분(반)기순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
474,   지배기업의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
475,      계속영업손익,,,,,,,,,,,
476,      중단영업손익,,,,,,,,,,,
477,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
478,      계속영업손익,,,,,,,,,,,
479,      중단영업손익,,,,,,,,,,,
480,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
481,   보통주 기본주당계속영업이익,,,,,,,,,,,
482,   보통주 기본주당중단영업손실,,,,,,,,,,,
483,   우선주 기본주당계속영업이익,,,,,,,,,,,
484,   우선주 기본주당중단영업손실,,,,,,,,,,,
485,   보통주 희석주당계속영업이익,,,,,,,,,,,
486,   보통주 희석주당중단영업손실,,,,,,,,,,,
487,   우선주 희석주당계속영업이익,,,,,,,,,,,
488,   우선주 희석주당중단영업손실,,,,,,,,,,,
489,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
490,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
491,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
492,기타이익,,,,,,,,,,dart_OtherGains,
493,기타손실,,,,,,,,,,dart_OtherLosses,
494,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
495,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
496,지분법 손익,,,,,,,,,,,
497,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
498,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
499,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
500,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
501,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
502,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
503,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
504,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
505,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
506,매출액,,,,,,,,,,ifrs-full_Revenue,
507,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
508,매출총이익(손실),,,,,,,,,,ifrs-full_GrossProfit,
509,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
510,영업손실,,,,,,,,,,dart_OperatingIncomeLoss,
511,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
512,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
513,관계기업및공동기업투자손익,,,,,,,,,,,
514,기타영업외수익,,,,,,,,,,dart_OtherGains,
515,기타영업외비용,,,,,,,,,,dart_OtherLosses,
516,법인세비용차감전순손실,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
517,법인세이익,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
518,계속영업손실,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
519,중단영업손실,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
520,분기순손실,,,,,,,,,,ifrs-full_ProfitLoss,
521,분기순손실의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
522,   지배회사의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
523,   비지배주주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
524,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
525,   계속영업과 중단영업 기본및희석주당순손실,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
526,   기본및희석주당순손실,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
527,영업수익,,,,,,,,,,ifrs-full_Revenue,
528,   매출액,,,,,,,,,,dart_RevenueFromServices,
529,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
530,   종업원급여,,,,,,,,,,ifrs-full_EmployeeBenefitsExpense,
531,   지급수수료,,,,,,,,,,dart_Commissions,
532,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
533,   망접속정산비용,,,,,,,,,,dart_NetworkContactSettleExpense,
534,   전용회선료및전파사용료,,,,,,,,,,dart_ExclusiveLineUseExpense,
535,   광고선전비,,,,,,,,,,dart_AdvertisingExpenses,
536,   지급임차료,,,,,,,,,,dart_RentalExpenses,
537,   상품및기타구입비용,,,,,,,,,,,
538,   기타영업비용,,,,,,,,,,dart_MiscellaneousExpenses,
539,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
540,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
541,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
542,관계기업및공동기업투자관련이익,,,,,,,,,,,
543,기타영업외수익,,,,,,,,,,dart_OtherGains,
544,기타영업외비용,,,,,,,,,,dart_OtherLosses,
545,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
546,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
547,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
548,당기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
549,   지배기업의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
550,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
551,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
552,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
553,   희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
554,매출액,,,,,,,,,,ifrs-full_Revenue,
555,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
556,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
557,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
558,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
559,기타수익,,,,,,,,,,dart_OtherGains,
560,기타비용,,,,,,,,,,dart_OtherLosses,
561,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
562,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
563,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
564,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
565,계속사업순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
566,중단사업순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
567,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
568,반기순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
569,   지배기업지분순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
570,   비지배지분순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
571,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
572,   기본주당순이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
573,   계속사업주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
574,   중단사업주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
575,   희석주당순이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
576,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
577,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
578,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
579,판매비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
580,관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
581,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
582,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
583,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
584,기타수익,,,,,,,,,,dart_OtherGains,
585,기타비용,,,,,,,,,,dart_OtherLosses,
586,기타차익및차손,,,,,,,,,,,
587,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
588,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
589,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
590,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
591,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
592,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
593,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
594,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
595,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
596,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
597,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
598,매출액,,,,,,,,,,ifrs-full_Revenue,
599,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
600,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
601,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
602,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
603,기타영업수익,,,,,,,,,,dart_OtherGains,
604,기타영업비용,,,,,,,,,,dart_OtherLosses,
605,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
606,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
607,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
608,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
609,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
610,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
611,   지배기업지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
612,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
613,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
614,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
615,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
616,매출액,,,,,,,,,,ifrs-full_Revenue,
617,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
618,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
619,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
620,   급여,,,,,,,,,,dart_SalariesWages,
621,   퇴직급여,,,,,,,,,,dart_ProvisionForSeveranceIndemnities,
622,   복리후생비,,,,,,,,,,dart_EmployeeBenefits,
623,   선임과운임,,,,,,,,,,dart_FreightExpenses,
624,   기술개발비,,,,,,,,,,dart_OrdinaryDevelopmentExpense,
625,   여비교통비,,,,,,,,,,dart_TravelExpenses,
626,   통신비,,,,,,,,,,dart_CommunicationExpenses,
627,   차량유지비,,,,,,,,,,dart_VehicleMaintenanceExpenses,
628,   소모품비,,,,,,,,,,dart_SupplyExpenses,
629,   제세공과금,,,,,,,,,,dart_TaxesDues,
630,   수도광열비,,,,,,,,,,dart_UtilityExpenses,
631,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
632,   수선비,,,,,,,,,,dart_RepairExpenses,
633,   보험료,,,,,,,,,,dart_InsurancePremiums,
634,   광고선전비,,,,,,,,,,dart_AdvertisingExpenses,
635,   지급수수료,,,,,,,,,,dart_Commissions,
636,   회의비,,,,,,,,,,dart_ConferenceExpenses,
637,   접대비,,,,,,,,,,dart_EntertainmentExpenses,
638,   도서및교육훈련비,,,,,,,,,,dart_TrainingExpenses,
639,   대손상각비(대손충당금환입),,,,,,,,,,dart_BadDebtExpenses,
640,   임차료,,,,,,,,,,dart_RentalExpenses,
641,   무형자산상각비,,,,,,,,,,dart_AmortisationExpense,
642,   잡비,,,,,,,,,,dart_MiscellaneousExpenses,
643,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
