항목명,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월_0,당기 1분기 3개월_1,당기 1분기 3개월_0,당기 1분기 3개월_1
지배기업의소유주지분,퍼스텍,유가증권시장상장법인,252,무기 및 총포탄 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,,,"-2,326,569,750",
지배기업의소유주지분,퍼스텍,유가증권시장상장법인,252,무기 및 총포탄 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,,,"-5,108,463,900",
기타포괄손익-공정가치측정금융상품평가손익,퍼시스,유가증권시장상장법인,320,가구 제조업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,,,"-1,954,655,665",
금융비용,펄어비스,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,"3,893,584,469","6,434,544,366"
금융수익,펄어비스,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"16,103,045,904","17,063,001,421"
기타영업비용,펄어비스,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,dart_MiscellaneousExpenses,,,"601,891,000","652,290,812"
기타영업손익,펄어비스,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,entity01152470,,,"-124,644,235","1,540,863,037"
기타영업수익,펄어비스,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"477,246,765","2,193,153,849"
영업수익,펄어비스,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,,,"118,195,454,032","133,187,334,614"
지분법손익,펄어비스,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"33,253,147"
관계기업순확정급여부채의재측정요소,펌텍코리아,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,entity00761059,,,,
관계기업투자이익,펌텍코리아,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,,,,
관계기업투자이익(손실),펌텍코리아,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,
법인세비용차감후기타포괄손익,펌텍코리아,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncome,,,"52,591,347","354,494,228"
비지배지분,펌텍코리아,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,"2,011,008,585"
지배기업소유주지분,펌텍코리아,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,,,,"6,586,872,366"
판매및관리비용,펌텍코리아,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_MiscellaneousExpenses,,,"2,990,732,931","4,122,045,162"
I.당기순이익(손실),페이퍼코리아,유가증권시장상장법인,171,"펄프, 종이 및 판지 제조업",12,2020-03-31,1분기보고서,KRW,entity00134723,,,,
기타의기타비용,페이퍼코리아,유가증권시장상장법인,171,"펄프, 종이 및 판지 제조업",12,2020-03-31,1분기보고서,KRW,entity00134723,,,"1,102,153,985",
금융비용,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,"992,626,965","1,005,759,805"
금융수익,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"95,538,030","31,712,542"
기본주당순손실,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,,,,-61
기타비용,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,"3,618,374,112","3,653,732,128"
기타수익,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"2,602,304,149","2,602,745,709"
법인세비용차감후기타포괄이익,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00573579,,,,"34,243,508"
비지배지분,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,
비지배지분순이익,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,,,,
지배기업소유주지분,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,,,,"-3,287,834,780"
지배기업소유주지분에대한주당손익,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,,,,
지분법손실,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,
지분법자본변동,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,,,,
총포괄이익(손실)의귀속,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToAbstract,,,,
판매리와관리비,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00573579,,,,"5,113,419,334"
판매비와관리비,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,,,"4,962,526,719",
해외사업환산손익,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,,,,"34,243,508"
후속적으로당기손익으로재분류될수있는항목,평화산업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,,,,"34,243,508"
공동기업및관계기업손실에대한지분,평화정공,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00155151,,"84,455,799",,
공동기업및관계기업이익에대한지분,평화정공,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00155151,,"690,457,152",,
금융비용,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,"924,142,433",
금융수익,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"1,078,109,364",
기본및희석주당순이익,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,,,278,
기타비용,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,"707,340,761",
기타수익,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"48,722,667",
연결희석주당손실,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00155124,,,,-670
주당손익,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,,,"14,388,961",
지분법손실,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,"493,452,240"
지분법이익,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,"723,624,932"
지분법자본변동,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,,,,"-14,713,920"
판매비와관리비,평화홀딩스,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,,,"2,691,767,227",
종속기업및관계기업투자손실,포비스티앤씨,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,
종속기업및관계기업투자이익,포비스티앤씨,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"46,174,070"
매도가능금융자산평가손익(세후기타포괄손익),포스링크,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,,,,
매도가능금융자산평가이익,포스링크,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,,,,
비지배지분,포스링크,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,
비지배지분,포스링크,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,
지배기업의소유주지분,포스링크,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,,,,"-2,180,365,421"
지배기업의소유주지분,포스링크,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,,,,"-2,180,365,421"
금융비용,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,"460,415,075,383","1,345,276,839,378"
금융손익,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"213,901,812,510","-25,852,258,925"
금융수익,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"674,316,887,893","1,319,424,580,453"
기타영업외비용,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,"78,686,079,821","113,762,760,956"
기타영업외손익,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"-55,056,600,508","-50,658,809,232"
기타영업외수익,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"24,125,195,601","64,301,078,184"
기타의대손상각비,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_AllowanceForOtherDoubtfulAccounts,,,"-495,716,288","-1,197,126,460"
기타일반관리비,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_MiscellaneousExpenses,,,"198,769,015,896","477,066,997,084"
대손상각비,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_BadDebtExpenses,,,,"9,987,211,651"
지분법손익,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"31,663,764,371"
지분증권평가손익,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,"-191,488,379,097","-202,836,451,683"
파생상품평가손익,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnChangeInValueOfTimeValueOfOptionsNetOfTax,,,,"-56,852,863"
판매및물류비,포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_FreightExpenses,,,"82,836,256,978","117,978,049,133"
관계기업손익,포스코 ICT,코스닥시장상장법인,721,"건축기술, 엔지니어링 및 관련 기술 서비스업",12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-36,947,360"
기타의대손상각비,포스코 ICT,코스닥시장상장법인,721,"건축기술, 엔지니어링 및 관련 기술 서비스업",12,2020-03-31,1분기보고서,KRW,dart_AllowanceForOtherDoubtfulAccounts,,,"32,321,320","35,393,709"
기타포괄손익-공정가치측정금융자산평가손실,포스코 ICT,코스닥시장상장법인,721,"건축기술, 엔지니어링 및 관련 기술 서비스업",12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,,
대손상각비,포스코 ICT,코스닥시장상장법인,721,"건축기술, 엔지니어링 및 관련 기술 서비스업",12,2020-03-31,1분기보고서,KRW,dart_BadDebtExpenses,,,"536,666,559","574,406,365"
일반관리비,포스코 ICT,코스닥시장상장법인,721,"건축기술, 엔지니어링 및 관련 기술 서비스업",12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,,,"18,424,336,176","19,339,061,932"
금융손익,포스코강판,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"-1,551,181,005","-1,480,228,529"
기타영업외손익,포스코강판,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"-188,231,184","-152,219,874"
금융비용,포스코엠텍,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,"35,170,366",
금융손익,포스코엠텍,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"410,653,857",
금융수익,포스코엠텍,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"445,824,223",
기타비용,포스코엠텍,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,"272,062,072",
